Name,Occupation,URL
Jean Wemaere,"Directeur de sociétés, Responsable d´organismes professionnels",https://www.whoswho.fr/bio/jean-wemaere_21535
Edouard Fritch,"Ingénieur, Homme politique",https://www.whoswho.fr/bio/edouard-fritch_21540
Jean-Michel Claverie,Chercheur scientifique,https://www.whoswho.fr/bio/jean-michel-claverie_25533
Jean Conté,"Médecin, Président d´université",https://www.whoswho.fr/bio/jean-conte_21556
Philippe Vasseur,"Journaliste, Président de société financière, Homme politique",https://www.whoswho.fr/bio/philippe-vasseur_21534
Philippe Omnès,"Sportif, Escrimeur",https://www.whoswho.fr/bio/philippe-omnes_21565
François Auvigne,Inspecteur général des finances,https://www.whoswho.fr/bio/francois-auvigne_21554
Guy Rupied,Ingénieur en chef de l´armement,https://www.whoswho.fr/bio/guy-rupied_21549
Michèle Pappalardo,"Magistrate à la Cour des comptes (E.R.), Présidente de société, Consultante",https://www.whoswho.fr/bio/michele-pappalardo_21566
Nicole Garcia,"Comédienne, Réalisatrice de films",https://www.whoswho.fr/bio/nicole-garcia_21594
André Santini,"Juriste,  Homme politique",https://www.whoswho.fr/bio/andre-santini_21602
Jean-Jacques Hyest,"Fonctionnaire, Homme politique, Ancien membre du Conseil constitutionnel",https://www.whoswho.fr/bio/jean-jacques-hyest_21595
André Thaon d'Arnoldi,"Directeur de sociétés, Artisan",https://www.whoswho.fr/bio/andre-thaon-d-arnoldi_21587
Sylvie Guillem,Artiste chorégraphique,https://www.whoswho.fr/bio/sylvie-guillem_21610
Patrick Derderian,Président de société,https://www.whoswho.fr/bio/patrick-derderian_25540
Henri Faraut,Directeur de société,https://www.whoswho.fr/bio/henri-faraut_25547
Michèle Alliot-Marie,Femme politique,https://www.whoswho.fr/bio/michele-alliot-marie_21605
Charlotte Rampling,Comédienne,https://www.whoswho.fr/bio/charlotte-rampling_21601
Hubert Millet,Président de sociétés,https://www.whoswho.fr/bio/hubert-millet_21223
Olivier Muron,Ingénieur,https://www.whoswho.fr/bio/olivier-muron_25568
Goéry Delacôte,Physicien,https://www.whoswho.fr/bio/goery-delacote_21608
Dominique de Villepin,"Diplomate, Homme politique",https://www.whoswho.fr/bio/dominique-de-villepin_25551
Henri Korn,"Chercheur scientifique, Membre de l'Institut",https://www.whoswho.fr/bio/henri-korn_25555
André Thien Ah Koon,Homme politique,https://www.whoswho.fr/bio/andre-thien-ah-koon_21619
Michael Levinas,"Pianiste et Compositeur de musique, Membre de l'Institut",https://www.whoswho.fr/bio/michael-levinas_25560
Anne Froment-Meurice,Magistrat honoraire à la Cour des comptes,https://www.whoswho.fr/bio/anne-froment-meurice_21623
Gérard Orth,"Virologiste, Chercheur scientifique, Membre de l'Institut",https://www.whoswho.fr/bio/gerard-orth_25569
Roger Zabel,Journaliste,https://www.whoswho.fr/bio/roger-zabel_25567
Michel Hannoun,"Médecin, Homme politique",https://www.whoswho.fr/bio/michel-hannoun_21625
Jean Coret,Président de société,https://www.whoswho.fr/bio/jean-coret_21638
Gérard Augustin-Normand,"Agent de change, Président de société",https://www.whoswho.fr/bio/gerard-augustin-normand_25571
Michèle Puybasset,Membre du Conseil d'Etat honoraire,https://www.whoswho.fr/bio/michele-puybasset_21647
Michel de Rostolan,Homme politique,https://www.whoswho.fr/bio/michel-de-rostolan_21648
Michel Hervé,"Directeur de société, Homme politique",https://www.whoswho.fr/bio/michel-herve_21674
Catherine Trautmann,Femme politique,https://www.whoswho.fr/bio/catherine-trautmann_21650
Bertrand Jacquillat,"Universitaire, Economiste",https://www.whoswho.fr/bio/bertrand-jacquillat_21643
Bertrand Saint-Sernin,"Universitaire, Membre de l'Institut",https://www.whoswho.fr/bio/bertrand-saint-sernin_21649
Yvonne Choquet-Bruhat,"Universitaire, Membre de l´Institut",https://www.whoswho.fr/bio/yvonne-choquet-bruhat_21654
Jean-Pierre Page,Arbitre maritime,https://www.whoswho.fr/bio/jean-pierre-page_21663
Gérard Trémège,"Commissaire aux comptes, Homme politique",https://www.whoswho.fr/bio/gerard-tremege_21666
Alain de Pouzilhac,Président de chaîne de télévision,https://www.whoswho.fr/bio/alain-de-pouzilhac_21679
Dominique Morlotti,Créateur de mode,https://www.whoswho.fr/bio/dominique-morlotti_25574
Jean-Marc Ayrault,"Enseignant, Homme politique",https://www.whoswho.fr/bio/jean-marc-ayrault_21684
Thierry Le Roy,Membre du Conseil d'Etat,https://www.whoswho.fr/bio/thierry-le-roy_21676
André Téchiné,"Auteur, Réalisateur de films",https://www.whoswho.fr/bio/andre-techine_21695
Jean-Luc Dumont,Consultant,https://www.whoswho.fr/bio/jean-luc-dumont_21687
Rose Torrente-Mett,"pseudo de METT (Rose), Ancienne présidente de maison de haute couture, Couturier",https://www.whoswho.fr/bio/rose-torrente-mett_21682
Henri Joyeux,"Chirurgien, Universitaire, Ecrivain",https://www.whoswho.fr/bio/henri-joyeux_21703
Eric Vu-An,Artiste chorégraphique,https://www.whoswho.fr/bio/eric-vu-an_25586
Martin Bouygues,Président de société,https://www.whoswho.fr/bio/martin-bouygues_25589
Denis Martin du Nord,Commissaire-priseur,https://www.whoswho.fr/bio/denis-martin-du-nord_21705
François Aron,Universitaire,https://www.whoswho.fr/bio/francois-aron_21697
Hélène Cixous,"Femme de lettres, Universitaire",https://www.whoswho.fr/bio/helene-cixous_21754
Christiane Papon,"Avocate, Journaliste, Femme politique",https://www.whoswho.fr/bio/christiane-papon_21734
Elisabeth Hubert,"Médecin, Directeur de société, Femme politique",https://www.whoswho.fr/bio/elisabeth-hubert_21716
Nicole Hébert,Directeur de société,https://www.whoswho.fr/bio/nicole-hebert_21744
Gilles de Robien,"Assureur, Homme politique",https://www.whoswho.fr/bio/gilles-de-robien_21762
Bernard Forterre,"Ingénieur du génie maritime, Directeur de sociétés",https://www.whoswho.fr/bio/bernard-forterre_21768
Jean-Paul Lespinasse,Président de société,https://www.whoswho.fr/bio/jean-paul-lespinasse_21732
Philippe Wahl,"Membre du Conseil d'Etat, Dirigeant de banque",https://www.whoswho.fr/bio/philippe-wahl_25597
Dominique Saint-Pierre,"Avocat, Homme politique",https://www.whoswho.fr/bio/dominique-saint-pierre_21749
Eva Wagner-Pasquier,Responsable lyrique,https://www.whoswho.fr/bio/eva-wagner-pasquier_25591
Laure Welfling,"Décoratrice, Styliste",https://www.whoswho.fr/bio/laure-welfling_25605
Bernard Murat,Metteur en scène,https://www.whoswho.fr/bio/bernard-murat_25601
Pierre Frégeac,Directeur de société,https://www.whoswho.fr/bio/pierre-fregeac_25610
René Frydman,"Médecin, Universitaire",https://www.whoswho.fr/bio/rene-frydman_21756
Jean-Didier Vincent,"Médecin, Universitaire, Membre de l'Institut",https://www.whoswho.fr/bio/jean-didier-vincent_21764
Jean-Michel Wilmotte,"Architecte, Urbaniste, Designer, Membre de l'Institut",https://www.whoswho.fr/bio/jean-michel-wilmotte_25614
Jean-Marie Vanlerenberghe,"Ingénieur, Homme politique",https://www.whoswho.fr/bio/jean-marie-vanlerenberghe_21788
Denis Pessin,Dessinateur,https://www.whoswho.fr/bio/denis-pessin_25616
Jérôme Huret,"Ingénieur, Président de sociétés",https://www.whoswho.fr/bio/jerome-huret_21770
Alexandre Couvelaire,"Aviateur, Président de société",https://www.whoswho.fr/bio/alexandre-couvelaire_21778
Evelyne Ratte,"Présidente de chambre à la Cour des comptes honoraire, Ancien Préfet",https://www.whoswho.fr/bio/evelyne-ratte_21786
Pierre Pascallon,"Universitaire, Homme politique",https://www.whoswho.fr/bio/pierre-pascallon_21785
Claude Malhuret,"Médecin, Homme politique, Avocat",https://www.whoswho.fr/bio/claude-malhuret_21784
Bernard Candiard,Magistrat honoraire à la cour des comptes,https://www.whoswho.fr/bio/bernard-candiard_21831
Jérôme Lambert,Homme politique,https://www.whoswho.fr/bio/jerome-lambert_21783
Alain Deleu,"Enseignant, Responsable d´organisme syndical",https://www.whoswho.fr/bio/alain-deleu_25617
Rémi Frentz,"Ingénieur des ponts et chaussées, Magistrat à la Cour des comptes",https://www.whoswho.fr/bio/remi-frentz_21825
Jean-Marie Colombani,Journaliste,https://www.whoswho.fr/bio/jean-marie-colombani_21804
Jacques Peyrat,"Avocat, Homme politique",https://www.whoswho.fr/bio/jacques-peyrat_21824
John Crawford,Avocat honoraire,https://www.whoswho.fr/bio/john-crawford_21791
Jacques Reiller,Membre du Conseil d'Etat honoraire,https://www.whoswho.fr/bio/jacques-reiller_21839
André Fourçans,"Economiste, Homme politique",https://www.whoswho.fr/bio/andre-fourcans_21833
Jean-Louis Zoël,Diplomate (E.R.),https://www.whoswho.fr/bio/jean-louis-zoel_25623
Alain Trez,"Journaliste, Dessinateur",https://www.whoswho.fr/bio/alain-trez_21827
Georges Delettrez,Commissaire-priseur,https://www.whoswho.fr/bio/georges-delettrez_21805
Jean-Louis Deligny,Ingénieur en chef des ponts et chaussées,https://www.whoswho.fr/bio/jean-louis-deligny_21832
Thierry Flobert,Commissaire-priseur honoraire,https://www.whoswho.fr/bio/thierry-flobert_21847
Eric Woerth,Homme politique,https://www.whoswho.fr/bio/eric-woerth_25619
Antoine Godeau,Commissaire-priseur,https://www.whoswho.fr/bio/antoine-godeau_21848
Brigitte Schmit-Guilhaume,Consultante,https://www.whoswho.fr/bio/brigitte-schmit-guilhaume_21890
Frédéric Cottier,Sportif,https://www.whoswho.fr/bio/frederic-cottier_21882
Ladislas Poniatowski,"Cadre de société,  Homme politique",https://www.whoswho.fr/bio/ladislas-poniatowski_21877
Christian de Labriffe,Banquier,https://www.whoswho.fr/bio/christian-de-labriffe_25631
Evelyne Clercque,Directrice de société,https://www.whoswho.fr/bio/evelyne-clercque_21860
Daniel Bilalian,Journaliste,https://www.whoswho.fr/bio/daniel-bilalian_21893
Michel Hémar,Président de sociétés,https://www.whoswho.fr/bio/michel-hemar_25651
Pierre-Olivier Drège,Ingénieur général des ponts des eaux et des forêts,https://www.whoswho.fr/bio/pierre-olivier-drege_21871
Daniel Robert,Publicitaire,https://www.whoswho.fr/bio/daniel-robert_21878
Jean-Pascal Beaufret,Inspecteur général des finances,https://www.whoswho.fr/bio/jean-pascal-beaufret_21857
Pierre Rosanvallon,"Universitaire, Professeur au Collège de France",https://www.whoswho.fr/bio/pierre-rosanvallon_25638
Catherine Hermary-Vieille,Ecrivain,https://www.whoswho.fr/bio/catherine-hermary-vieille_21885
Michèle Barzach,"Médecin, Femme politique",https://www.whoswho.fr/bio/michele-barzach_21904
Jacques Hui,Ingénieur,https://www.whoswho.fr/bio/jacques-hui_21897
André Vacheron,"Médecin, Universitaire, Membre de l'Institut",https://www.whoswho.fr/bio/andre-vacheron_25678
Roland Pérez,Universitaire,https://www.whoswho.fr/bio/roland-perez_21911
Jean Todt,"Dirigeant de sociétés, Ancien coureur automobile",https://www.whoswho.fr/bio/jean-todt_21902
Pierre Tiollais,"Chercheur scientifique, Membre de l´Institut",https://www.whoswho.fr/bio/pierre-tiollais_25640
Jean de Gaulle,"Expert-comptable, Homme politique, Magistrat honoraire à la Cour des comptes",https://www.whoswho.fr/bio/jean-de-gaulle_21896
Alain Lefebvre,Journaliste,https://www.whoswho.fr/bio/alain-lefebvre_25660
Bertrand Hieaux,Banquier,https://www.whoswho.fr/bio/bertrand-hieaux_21932
Catherine Cesarsky,"Astrophysicienne, Membre de l'Institut",https://www.whoswho.fr/bio/catherine-cesarsky_21940
Alain Souchon,Auteur-compositeur et Interprète de chansons,https://www.whoswho.fr/bio/alain-souchon_21912
Bruno Troublé,Publicitaire,https://www.whoswho.fr/bio/bruno-trouble_21949
Jacques Pessis,Journaliste,https://www.whoswho.fr/bio/jacques-pessis_25656
Michel Gonelle,"Avocat, Homme politique",https://www.whoswho.fr/bio/michel-gonelle_21931
Catherine Tasca,"Administrateur civil, Femme politique",https://www.whoswho.fr/bio/catherine-tasca_21973
Jacques-Pierre Amette,"Journaliste, Ecrivain",https://www.whoswho.fr/bio/jacques-pierre-amette_21950
Jacques Perget,"Contrôleur général des armées (2S), Avocat",https://www.whoswho.fr/bio/jacques-perget_21958
Jean Guilaine,"Archéologue, Universitaire, Membre de l'Institut",https://www.whoswho.fr/bio/jean-guilaine_21978
Jean-Patrice de La Laurencie,Avocat honoraire,https://www.whoswho.fr/bio/jean-patrice-de-la-laurencie_21956
Raymond-Max Aubert,"Inspecteur général de l'Equipement (E.R.), Homme politique",https://www.whoswho.fr/bio/raymond-max-aubert_21962
Alain Chevassus,Président de société,https://www.whoswho.fr/bio/alain-chevassus_21952
Pascal Quignard,Ecrivain,https://www.whoswho.fr/bio/pascal-quignard_25681
Pierre Habib-Deloncle,Président de banque,https://www.whoswho.fr/bio/pierre-habib-deloncle_22001
Nicolas Hulot,"Journaliste, Homme politique",https://www.whoswho.fr/bio/nicolas-hulot_25696
Elisabeth Platel,"Danseuse étoile, Directrice d'établissement culturel",https://www.whoswho.fr/bio/elisabeth-platel_25704
Jean-François Roverato,"Ingénieur, Président de sociétés",https://www.whoswho.fr/bio/jean-francois-roverato_22014
Philippe Herzog,"Economiste, Homme politique",https://www.whoswho.fr/bio/philippe-herzog_21979
Christian Demuynck,"Inspecteur général de l'administration, de l'éducation nationale et de la recherche, Homme politique",https://www.whoswho.fr/bio/christian-demuynck_21965
Jean-François Phélizon,Directeur de société,https://www.whoswho.fr/bio/jean-francois-phelizon_25702
Alain Bodel,Président de société,https://www.whoswho.fr/bio/alain-bodel_21986
Xavier Le Pichon,"Chercheur, Professeur, Membre de l´Institut, Professeur émérite au Collège de France",https://www.whoswho.fr/bio/xavier-le-pichon_22029
Charles-Léopold d'Hennezel de Francogney,Président de société,https://www.whoswho.fr/bio/charles-leopold-d-hennezel-de-francogney_22019
Claude Hagège,"Universitaire, Linguiste, Professeur honoraire au Collège de France",https://www.whoswho.fr/bio/claude-hagege_22045
Jean-Charles Savignac,Magistrat à la Cour des comptes,https://www.whoswho.fr/bio/jean-charles-savignac_22066
Franck Borotra,"Ingénieur, Homme politique",https://www.whoswho.fr/bio/franck-borotra_22024
Christine Boutin,"Journaliste, Femme politique",https://www.whoswho.fr/bio/christine-boutin_22034
Pierre-André Perissol,"Ingénieur général des ponts et chaussées, Homme politique",https://www.whoswho.fr/bio/pierre-andre-perissol_22072
Bruno Durieux,"Economiste, Homme politique, Sculpteur",https://www.whoswho.fr/bio/bruno-durieux_22017
Gilles Guitton,"Inspecteur des finances, Directeur de banque",https://www.whoswho.fr/bio/gilles-guitton_21989
Philippe Montebello,Conservateur en chef et Directeur de musée,https://www.whoswho.fr/bio/philippe-montebello_22021
Inès de La Fressange,"Ancien mannequin, Styliste",https://www.whoswho.fr/bio/ines-de-la-fressange_25708
Carolyn Carlson,"Danseuse, Chorégraphe, Membre de l'Institut",https://www.whoswho.fr/bio/carolyn-carlson_25718
Jean-Philippe Hubin,Président de société,https://www.whoswho.fr/bio/jean-philippe-hubin_22054
Bernard Reculeau,Administrateur de sociétés,https://www.whoswho.fr/bio/bernard-reculeau_22082
Antoine Pouillieute,"Membre du Conseil d´Etat (E.R.), Diplomate (E.R.), Président de société",https://www.whoswho.fr/bio/antoine-pouillieute_22089
Bernard Plongeron,"Ecclésiastique, Enseignant, Chercheur",https://www.whoswho.fr/bio/bernard-plongeron_22064
Didier Maus,"Ancien membre du Conseil d'Etat, Universitaire",https://www.whoswho.fr/bio/didier-maus_22046
Henri Paillard,Journaliste,https://www.whoswho.fr/bio/henri-paillard_22081
Loïck Peyron,Navigateur,https://www.whoswho.fr/bio/loick-peyron_25714
Marianne Nahon,Directrice de galerie d´art,https://www.whoswho.fr/bio/marianne-nahon_25727
Bernard Pécheur,Haut fonctionnaire,https://www.whoswho.fr/bio/bernard-pecheur_22097
Jean-Philippe Lafont,Artiste lyrique,https://www.whoswho.fr/bio/jean-philippe-lafont_25713
Marc Lamy,Président de société,https://www.whoswho.fr/bio/marc-lamy_25719
Christian Lacroix,"Couturier, Costumier",https://www.whoswho.fr/bio/christian-lacroix_22095
Bernard Sillion,Ingénieur,https://www.whoswho.fr/bio/bernard-sillion_22106
Jean-François Boutet,Avocat au Conseil d´Etat et à la Cour de cassation,https://www.whoswho.fr/bio/jean-francois-boutet_22088
Yves Salmon,Administrateur de sociétés,https://www.whoswho.fr/bio/yves-salmon_22113
Geneviève Guicheney,Journaliste,https://www.whoswho.fr/bio/genevieve-guicheney_22126
Jacqueline Socquet-Clerc Lafont,Avocat honoraire,https://www.whoswho.fr/bio/jacqueline-socquet-clerc-lafont_22138
Georges De Jonckheere,Expert d´art,https://www.whoswho.fr/bio/georges-de-jonckheere_25748
Michelle Perrot,"Universitaire, Historienne",https://www.whoswho.fr/bio/michelle-perrot_22129
Clara Scremini,Directrice de galerie d´art,https://www.whoswho.fr/bio/clara-scremini_25773
Dominique Derozier,Directeur de société,https://www.whoswho.fr/bio/dominique-derozier_22134
Albert Loeb,Galeriste,https://www.whoswho.fr/bio/albert-loeb_25734
Michel Dalberto,Pianiste,https://www.whoswho.fr/bio/michel-dalberto_22141
Pascal Leclercq,Responsable d´organisme culturel,https://www.whoswho.fr/bio/pascal-leclercq_25754
David Ridgway,Chef sommelier,https://www.whoswho.fr/bio/david-ridgway_22145
Pierre Corvol,"Médecin, Professeur au Collège de France, Membre de l'Institut",https://www.whoswho.fr/bio/pierre-corvol_22140
Pierre Paillardon,"Consultant international en vin, Président de société",https://www.whoswho.fr/bio/pierre-paillardon_22153
Léo Lacroix,"Sportif, Directeur de société",https://www.whoswho.fr/bio/leo-lacroix_22167
Michel Santé,Sommelier,https://www.whoswho.fr/bio/michel-sante_22146
Gérard Garouste,"Artiste peintre, Sculpteur, Membre de l'Institut",https://www.whoswho.fr/bio/gerard-garouste_22166
